Freq.	V(n002)
1.40523837102726e+02	(5.45884659870154e+00dB,1.74442966219876e+02°)
1.40604752412921e+02	(5.45879775612334e+00dB,1.74439654789309e+02°)
1.40685714315121e+02	(5.45874885778464e+00dB,1.74436341565027e+02°)
1.40766722836156e+02	(5.45869990362251e+00dB,1.74433026546017e+02°)
1.40847778002868e+02	(5.45865089357396e+00dB,1.74429709731263e+02°)
1.40928879842117e+02	(5.45860182757593e+00dB,1.74426391119749e+02°)
1.41010028380777e+02	(5.45855270556529e+00dB,1.74423070710460e+02°)
1.41091223645739e+02	(5.45850352747883e+00dB,1.74419748502380e+02°)
1.41172465663907e+02	(5.45845429325329e+00dB,1.74416424494492e+02°)
1.41253754462204e+02	(5.45840500282532e+00dB,1.74413098685777e+02°)
1.41335090067566e+02	(5.45835565613150e+00dB,1.74409771075220e+02°)
1.41416472506944e+02	(5.45830625310836e+00dB,1.74406441661801e+02°)
1.41497901807307e+02	(5.45825679369234e+00dB,1.74403110444502e+02°)
1.41579377995637e+02	(5.45820727781983e+00dB,1.74399777422304e+02°)
1.41660901098933e+02	(5.45815770542712e+00dB,1.74396442594188e+02°)
1.41742471144209e+02	(5.45810807645045e+00dB,1.74393105959133e+02°)
1.41824088158496e+02	(5.45805839082600e+00dB,1.74389767516119e+02°)
1.41905752168838e+02	(5.45800864848984e+00dB,1.74386427264125e+02°)
1.41987463202296e+02	(5.45795884937802e+00dB,1.74383085202130e+02°)
1.42069221285947e+02	(5.45790899342647e+00dB,1.74379741329112e+02°)
1.42151026446882e+02	(5.45785908057109e+00dB,1.74376395644048e+02°)
1.42232878712210e+02	(5.45780911074768e+00dB,1.74373048145917e+02°)
1.42314778109054e+02	(5.45775908389199e+00dB,1.74369698833694e+02°)
1.42396724664553e+02	(5.45770899993968e+00dB,1.74366347706357e+02°)
1.42478718405860e+02	(5.45765885882635e+00dB,1.74362994762881e+02°)
1.42560759360147e+02	(5.45760866048753e+00dB,1.74359640002242e+02°)
1.42642847554599e+02	(5.45755840485868e+00dB,1.74356283423414e+02°)
1.42724983016417e+02	(5.45750809187518e+00dB,1.74352925025373e+02°)
1.42807165772820e+02	(5.45745772147233e+00dB,1.74349564807092e+02°)
1.42889395851038e+02	(5.45740729358539e+00dB,1.74346202767545e+02°)
1.42971673278322e+02	(5.45735680814952e+00dB,1.74342838905706e+02°)
1.43053998081934e+02	(5.45730626509983e+00dB,1.74339473220546e+02°)
1.43136370289156e+02	(5.45725566437133e+00dB,1.74336105711039e+02°)
1.43218789927282e+02	(5.45720500589897e+00dB,1.74332736376155e+02°)
1.43301257023624e+02	(5.45715428961765e+00dB,1.74329365214868e+02°)
1.43383771605509e+02	(5.45710351546218e+00dB,1.74325992226146e+02°)
1.43466333700279e+02	(5.45705268336728e+00dB,1.74322617408962e+02°)
1.43548943335293e+02	(5.45700179326762e+00dB,1.74319240762284e+02°)
1.43631600537926e+02	(5.45695084509782e+00dB,1.74315862285083e+02°)
1.43714305335567e+02	(5.45689983879236e+00dB,1.74312481976327e+02°)
1.43797057755621e+02	(5.45684877428572e+00dB,1.74309099834985e+02°)
1.43879857825512e+02	(5.45679765151227e+00dB,1.74305715860026e+02°)
1.43962705572675e+02	(5.45674647040631e+00dB,1.74302330050417e+02°)
1.44045601024565e+02	(5.45669523090207e+00dB,1.74298942405125e+02°)
1.44128544208650e+02	(5.45664393293371e+00dB,1.74295552923117e+02°)
1.44211535152414e+02	(5.45659257643532e+00dB,1.74292161603360e+02°)
1.44294573883359e+02	(5.45654116134090e+00dB,1.74288768444819e+02°)
1.44377660429001e+02	(5.45648968758441e+00dB,1.74285373446459e+02°)
1.44460794816872e+02	(5.45643815509970e+00dB,1.74281976607247e+02°)
1.44543977074520e+02	(5.45638656382058e+00dB,1.74278577926146e+02°)
1.44627207229509e+02	(5.45633491368075e+00dB,1.74275177402120e+02°)
1.44710485309420e+02	(5.45628320461387e+00dB,1.74271775034133e+02°)
1.44793811341847e+02	(5.45623143655352e+00dB,1.74268370821148e+02°)
1.44877185354403e+02	(5.45617960943319e+00dB,1.74264964762128e+02°)
1.44960607374715e+02	(5.45612772318632e+00dB,1.74261556856035e+02°)
1.45044077430426e+02	(5.45607577774625e+00dB,1.74258147101830e+02°)
1.45127595549197e+02	(5.45602377304626e+00dB,1.74254735498476e+02°)
1.45211161758701e+02	(5.45597170901957e+00dB,1.74251322044932e+02°)
1.45294776086631e+02	(5.45591958559931e+00dB,1.74247906740160e+02°)
1.45378438560693e+02	(5.45586740271852e+00dB,1.74244489583120e+02°)
1.45462149208611e+02	(5.45581516031021e+00dB,1.74241070572770e+02°)
1.45545908058123e+02	(5.45576285830728e+00dB,1.74237649708069e+02°)
1.45629715136985e+02	(5.45571049664257e+00dB,1.74234226987977e+02°)
1.45713570472968e+02	(5.45565807524883e+00dB,1.74230802411452e+02°)
1.45797474093859e+02	(5.45560559405876e+00dB,1.74227375977450e+02°)
1.45881426027461e+02	(5.45555305300498e+00dB,1.74223947684930e+02°)
1.45965426301593e+02	(5.45550045202002e+00dB,1.74220517532848e+02°)
1.46049474944089e+02	(5.45544779103635e+00dB,1.74217085520159e+02°)
1.46133571982802e+02	(5.45539506998635e+00dB,1.74213651645821e+02°)
1.46217717445598e+02	(5.45534228880235e+00dB,1.74210215908789e+02°)
1.46301911360360e+02	(5.45528944741658e+00dB,1.74206778308016e+02°)
1.46386153754988e+02	(5.45523654576122e+00dB,1.74203338842459e+02°)
1.46470444657396e+02	(5.45518358376835e+00dB,1.74199897511069e+02°)
1.46554784095517e+02	(5.45513056137000e+00dB,1.74196454312803e+02°)
1.46639172097297e+02	(5.45507747849810e+00dB,1.74193009246611e+02°)
1.46723608690701e+02	(5.45502433508451e+00dB,1.74189562311447e+02°)
1.46808093903707e+02	(5.45497113106104e+00dB,1.74186113506263e+02°)
1.46892627764312e+02	(5.45491786635939e+00dB,1.74182662830011e+02°)
1.46977210300528e+02	(5.45486454091121e+00dB,1.74179210281641e+02°)
1.47061841540382e+02	(5.45481115464807e+00dB,1.74175755860105e+02°)
1.47146521511918e+02	(5.45475770750144e+00dB,1.74172299564353e+02°)
1.47231250243197e+02	(5.45470419940276e+00dB,1.74168841393335e+02°)
1.47316027762296e+02	(5.45465063028335e+00dB,1.74165381345999e+02°)
1.47400854097307e+02	(5.45459700007448e+00dB,1.74161919421296e+02°)
1.47485729276338e+02	(5.45454330870735e+00dB,1.74158455618173e+02°)
1.47570653327515e+02	(5.45448955611304e+00dB,1.74154989935578e+02°)
1.47655626278979e+02	(5.45443574222260e+00dB,1.74151522372459e+02°)
1.47740648158887e+02	(5.45438186696701e+00dB,1.74148052927763e+02°)
1.47825718995412e+02	(5.45432793027712e+00dB,1.74144581600437e+02°)
1.47910838816746e+02	(5.45427393208376e+00dB,1.74141108389426e+02°)
1.47996007651093e+02	(5.45421987231765e+00dB,1.74137633293677e+02°)
1.48081225526676e+02	(5.45416575090945e+00dB,1.74134156312134e+02°)
1.48166492471733e+02	(5.45411156778973e+00dB,1.74130677443742e+02°)
1.48251808514520e+02	(5.45405732288899e+00dB,1.74127196687447e+02°)
1.48337173683307e+02	(5.45400301613767e+00dB,1.74123714042190e+02°)
1.48422588006382e+02	(5.45394864746610e+00dB,1.74120229506917e+02°)
1.48508051512048e+02	(5.45389421680456e+00dB,1.74116743080569e+02°)
1.48593564228625e+02	(5.45383972408325e+00dB,1.74113254762090e+02°)
1.48679126184450e+02	(5.45378516923228e+00dB,1.74109764550420e+02°)
1.48764737407875e+02	(5.45373055218168e+00dB,1.74106272444503e+02°)
1.48850397927268e+02	(5.45367587286143e+00dB,1.74102778443278e+02°)
1.48936107771016e+02	(5.45362113120141e+00dB,1.74099282545687e+02°)
1.49021866967519e+02	(5.45356632713143e+00dB,1.74095784750669e+02°)
1.49107675545196e+02	(5.45351146058121e+00dB,1.74092285057164e+02°)
1.49193533532481e+02	(5.45345653148043e+00dB,1.74088783464112e+02°)
1.49279440957824e+02	(5.45340153975864e+00dB,1.74085279970451e+02°)
1.49365397849692e+02	(5.45334648534534e+00dB,1.74081774575119e+02°)
1.49451404236570e+02	(5.45329136816997e+00dB,1.74078267277055e+02°)
1.49537460146956e+02	(5.45323618816186e+00dB,1.74074758075195e+02°)
1.49623565609367e+02	(5.45318094525028e+00dB,1.74071246968477e+02°)
1.49709720652336e+02	(5.45312563936442e+00dB,1.74067733955836e+02°)
1.49795925304412e+02	(5.45307027043338e+00dB,1.74064219036210e+02°)
1.49882179594159e+02	(5.45301483838620e+00dB,1.74060702208534e+02°)
1.49968483550161e+02	(5.45295934315183e+00dB,1.74057183471741e+02°)
1.50054837201016e+02	(5.45290378465914e+00dB,1.74053662824768e+02°)
1.50141240575338e+02	(5.45284816283694e+00dB,1.74050140266548e+02°)
1.50227693701758e+02	(5.45279247761394e+00dB,1.74046615796015e+02°)
1.50314196608926e+02	(5.45273672891878e+00dB,1.74043089412103e+02°)
1.50400749325505e+02	(5.45268091668003e+00dB,1.74039561113743e+02°)
1.50487351880175e+02	(5.45262504082616e+00dB,1.74036030899868e+02°)
1.50574004301635e+02	(5.45256910128558e+00dB,1.74032498769410e+02°)
1.50660706618598e+02	(5.45251309798661e+00dB,1.74028964721300e+02°)
1.50747458859794e+02	(5.45245703085750e+00dB,1.74025428754470e+02°)
1.50834261053971e+02	(5.45240089982643e+00dB,1.74021890867849e+02°)
1.50921113229893e+02	(5.45234470482146e+00dB,1.74018351060368e+02°)
1.51008015416338e+02	(5.45228844577063e+00dB,1.74014809330956e+02°)
1.51094967642104e+02	(5.45223212260185e+00dB,1.74011265678541e+02°)
1.51181969936005e+02	(5.45217573524297e+00dB,1.74007720102054e+02°)
1.51269022326869e+02	(5.45211928362177e+00dB,1.74004172600421e+02°)
1.51356124843544e+02	(5.45206276766595e+00dB,1.74000623172571e+02°)
1.51443277514892e+02	(5.45200618730310e+00dB,1.73997071817430e+02°)
1.51530480369793e+02	(5.45194954246076e+00dB,1.73993518533925e+02°)
1.51617733437144e+02	(5.45189283306640e+00dB,1.73989963320983e+02°)
1.51705036745857e+02	(5.45183605904736e+00dB,1.73986406177529e+02°)
1.51792390324861e+02	(5.45177922033097e+00dB,1.73982847102488e+02°)
1.51879794203104e+02	(5.45172231684442e+00dB,1.73979286094787e+02°)
1.51967248409548e+02	(5.45166534851484e+00dB,1.73975723153348e+02°)
1.52054752973172e+02	(5.45160831526930e+00dB,1.73972158277095e+02°)
1.52142307922974e+02	(5.45155121703476e+00dB,1.73968591464953e+02°)
1.52229913287965e+02	(5.45149405373812e+00dB,1.73965022715844e+02°)
1.52317569097175e+02	(5.45143682530619e+00dB,1.73961452028691e+02°)
1.52405275379652e+02	(5.45137953166569e+00dB,1.73957879402416e+02°)
1.52493032164457e+02	(5.45132217274329e+00dB,1.73954304835940e+02°)
1.52580839480671e+02	(5.45126474846554e+00dB,1.73950728328185e+02°)
1.52668697357391e+02	(5.45120725875895e+00dB,1.73947149878070e+02°)
1.52756605823730e+02	(5.45114970354991e+00dB,1.73943569484518e+02°)
1.52844564908817e+02	(5.45109208276476e+00dB,1.73939987146446e+02°)
1.52932574641800e+02	(5.45103439632975e+00dB,1.73936402862775e+02°)
1.53020635051843e+02	(5.45097664417104e+00dB,1.73932816632423e+02°)
1.53108746168125e+02	(5.45091882621471e+00dB,1.73929228454309e+02°)
1.53196908019845e+02	(5.45086094238677e+00dB,1.73925638327350e+02°)
1.53285120636216e+02	(5.45080299261313e+00dB,1.73922046250464e+02°)
1.53373384046469e+02	(5.45074497681965e+00dB,1.73918452222567e+02°)
1.53461698279851e+02	(5.45068689493208e+00dB,1.73914856242578e+02°)
1.53550063365629e+02	(5.45062874687609e+00dB,1.73911258309410e+02°)
1.53638479333082e+02	(5.45057053257729e+00dB,1.73907658421980e+02°)
1.53726946211509e+02	(5.45051225196118e+00dB,1.73904056579204e+02°)
1.53815464030225e+02	(5.45045390495320e+00dB,1.73900452779995e+02°)
1.53904032818563e+02	(5.45039549147871e+00dB,1.73896847023267e+02°)
1.53992652605871e+02	(5.45033701146296e+00dB,1.73893239307935e+02°)
1.54081323421515e+02	(5.45027846483115e+00dB,1.73889629632912e+02°)
1.54170045294877e+02	(5.45021985150837e+00dB,1.73886017997110e+02°)
1.54258818255359e+02	(5.45016117141966e+00dB,1.73882404399442e+02°)
1.54347642332375e+02	(5.45010242448995e+00dB,1.73878788838820e+02°)
1.54436517555359e+02	(5.45004361064410e+00dB,1.73875171314154e+02°)
1.54525443953763e+02	(5.44998472980687e+00dB,1.73871551824356e+02°)
1.54614421557053e+02	(5.44992578190297e+00dB,1.73867930368336e+02°)
1.54703450394713e+02	(5.44986676685701e+00dB,1.73864306945005e+02°)
1.54792530496246e+02	(5.44980768459351e+00dB,1.73860681553271e+02°)
1.54881661891169e+02	(5.44974853503691e+00dB,1.73857054192044e+02°)
1.54970844609018e+02	(5.44968931811158e+00dB,1.73853424860232e+02°)
1.55060078679346e+02	(5.44963003374179e+00dB,1.73849793556744e+02°)
1.55149364131720e+02	(5.44957068185174e+00dB,1.73846160280486e+02°)
1.55238700995729e+02	(5.44951126236553e+00dB,1.73842525030367e+02°)
1.55328089300975e+02	(5.44945177520720e+00dB,1.73838887805292e+02°)
1.55417529077079e+02	(5.44939222030070e+00dB,1.73835248604169e+02°)
1.55507020353679e+02	(5.44933259756988e+00dB,1.73831607425902e+02°)
1.55596563160428e+02	(5.44927290693852e+00dB,1.73827964269398e+02°)
1.55686157526999e+02	(5.44921314833031e+00dB,1.73824319133560e+02°)
1.55775803483081e+02	(5.44915332166887e+00dB,1.73820672017294e+02°)
1.55865501058379e+02	(5.44909342687772e+00dB,1.73817022919503e+02°)
1.55955250282616e+02	(5.44903346388032e+00dB,1.73813371839091e+02°)
1.56045051185532e+02	(5.44897343259999e+00dB,1.73809718774961e+02°)
1.56134903796885e+02	(5.44891333296005e+00dB,1.73806063726014e+02°)
1.56224808146449e+02	(5.44885316488365e+00dB,1.73802406691154e+02°)
1.56314764264016e+02	(5.44879292829393e+00dB,1.73798747669281e+02°)
1.56404772179393e+02	(5.44873262311390e+00dB,1.73795086659297e+02°)
1.56494831922407e+02	(5.44867224926648e+00dB,1.73791423660103e+02°)
1.56584943522901e+02	(5.44861180667455e+00dB,1.73787758670598e+02°)
1.56675107010735e+02	(5.44855129526086e+00dB,1.73784091689682e+02°)
1.56765322415786e+02	(5.44849071494810e+00dB,1.73780422716255e+02°)
1.56855589767949e+02	(5.44843006565887e+00dB,1.73776751749216e+02°)
1.56945909097136e+02	(5.44836934731568e+00dB,1.73773078787461e+02°)
1.57036280433275e+02	(5.44830855984097e+00dB,1.73769403829891e+02°)
1.57126703806313e+02	(5.44824770315708e+00dB,1.73765726875400e+02°)
1.57217179246214e+02	(5.44818677718625e+00dB,1.73762047922888e+02°)
1.57307706782957e+02	(5.44812578185068e+00dB,1.73758366971249e+02°)
1.57398286446542e+02	(5.44806471707244e+00dB,1.73754684019381e+02°)
1.57488918266982e+02	(5.44800358277355e+00dB,1.73750999066178e+02°)
1.57579602274312e+02	(5.44794237887592e+00dB,1.73747312110535e+02°)
1.57670338498580e+02	(5.44788110530137e+00dB,1.73743623151348e+02°)
1.57761126969854e+02	(5.44781976197167e+00dB,1.73739932187509e+02°)
1.57851967718219e+02	(5.44775834880846e+00dB,1.73736239217913e+02°)
1.57942860773775e+02	(5.44769686573332e+00dB,1.73732544241454e+02°)
1.58033806166642e+02	(5.44763531266775e+00dB,1.73728847257022e+02°)
1.58124803926957e+02	(5.44757368953314e+00dB,1.73725148263512e+02°)
1.58215854084874e+02	(5.44751199625081e+00dB,1.73721447259814e+02°)
1.58306956670563e+02	(5.44745023274200e+00dB,1.73717744244819e+02°)
1.58398111714213e+02	(5.44738839892784e+00dB,1.73714039217420e+02°)
1.58489319246030e+02	(5.44732649472939e+00dB,1.73710332176505e+02°)
1.58580579296238e+02	(5.44726452006763e+00dB,1.73706623120965e+02°)
1.58671891895076e+02	(5.44720247486345e+00dB,1.73702912049689e+02°)
1.58763257072804e+02	(5.44714035903763e+00dB,1.73699198961566e+02°)
1.58854674859697e+02	(5.44707817251090e+00dB,1.73695483855485e+02°)
1.58946145286047e+02	(5.44701591520387e+00dB,1.73691766730333e+02°)
1.59037668382165e+02	(5.44695358703709e+00dB,1.73688047584999e+02°)
1.59129244178380e+02	(5.44689118793100e+00dB,1.73684326418369e+02°)
1.59220872705036e+02	(5.44682871780597e+00dB,1.73680603229329e+02°)
1.59312553992496e+02	(5.44676617658227e+00dB,1.73676878016766e+02°)
1.59404288071140e+02	(5.44670356418010e+00dB,1.73673150779566e+02°)
1.59496074971367e+02	(5.44664088051956e+00dB,1.73669421516613e+02°)
1.59587914723592e+02	(5.44657812552066e+00dB,1.73665690226793e+02°)
1.59679807358247e+02	(5.44651529910333e+00dB,1.73661956908990e+02°)
1.59771752905782e+02	(5.44645240118741e+00dB,1.73658221562087e+02°)
1.59863751396667e+02	(5.44638943169266e+00dB,1.73654484184967e+02°)
1.59955802861385e+02	(5.44632639053872e+00dB,1.73650744776515e+02°)
1.60047907330440e+02	(5.44626327764519e+00dB,1.73647003335611e+02°)
1.60140064834353e+02	(5.44620009293155e+00dB,1.73643259861138e+02°)
1.60232275403662e+02	(5.44613683631719e+00dB,1.73639514351977e+02°)
1.60324539068922e+02	(5.44607350772144e+00dB,1.73635766807010e+02°)
1.60416855860707e+02	(5.44601010706351e+00dB,1.73632017225117e+02°)
1.60509225809607e+02	(5.44594663426254e+00dB,1.73628265605177e+02°)
1.60601648946231e+02	(5.44588308923758e+00dB,1.73624511946070e+02°)
1.60694125301205e+02	(5.44581947190758e+00dB,1.73620756246676e+02°)
1.60786654905174e+02	(5.44575578219142e+00dB,1.73616998505873e+02°)
1.60879237788797e+02	(5.44569202000788e+00dB,1.73613238722540e+02°)
1.60971873982755e+02	(5.44562818527564e+00dB,1.73609476895553e+02°)
1.61064563517745e+02	(5.44556427791332e+00dB,1.73605713023790e+02°)
1.61157306424479e+02	(5.44550029783942e+00dB,1.73601947106128e+02°)
1.61250102733692e+02	(5.44543624497237e+00dB,1.73598179141443e+02°)
1.61342952476131e+02	(5.44537211923052e+00dB,1.73594409128611e+02°)
1.61435855682566e+02	(5.44530792053209e+00dB,1.73590637066508e+02°)
1.61528812383781e+02	(5.44524364879526e+00dB,1.73586862954007e+02°)
1.61621822610578e+02	(5.44517930393809e+00dB,1.73583086789984e+02°)
1.61714886393780e+02	(5.44511488587855e+00dB,1.73579308573313e+02°)
1.61808003764224e+02	(5.44505039453454e+00dB,1.73575528302867e+02°)
1.61901174752766e+02	(5.44498582982386e+00dB,1.73571745977518e+02°)
1.61994399390280e+02	(5.44492119166422e+00dB,1.73567961596140e+02°)
1.62087677707658e+02	(5.44485647997323e+00dB,1.73564175157604e+02°)
1.62181009735810e+02	(5.44479169466842e+00dB,1.73560386660782e+02°)
1.62274395505662e+02	(5.44472683566724e+00dB,1.73556596104546e+02°)
1.62367835048161e+02	(5.44466190288704e+00dB,1.73552803487765e+02°)
1.62461328394268e+02	(5.44459689624506e+00dB,1.73549008809311e+02°)
1.62554875574965e+02	(5.44453181565849e+00dB,1.73545212068052e+02°)
1.62648476621250e+02	(5.44446666104439e+00dB,1.73541413262858e+02°)
1.62742131564140e+02	(5.44440143231976e+00dB,1.73537612392597e+02°)
1.62835840434669e+02	(5.44433612940150e+00dB,1.73533809456139e+02°)
1.62929603263889e+02	(5.44427075220640e+00dB,1.73530004452350e+02°)
1.63023420082870e+02	(5.44420530065119e+00dB,1.73526197380099e+02°)
1.63117290922700e+02	(5.44413977465248e+00dB,1.73522388238252e+02°)
1.63211215814485e+02	(5.44407417412682e+00dB,1.73518577025675e+02°)
1.63305194789350e+02	(5.44400849899065e+00dB,1.73514763741235e+02°)
1.63399227878434e+02	(5.44394274916031e+00dB,1.73510948383796e+02°)
1.63493315112899e+02	(5.44387692455206e+00dB,1.73507130952225e+02°)
1.63587456523921e+02	(5.44381102508208e+00dB,1.73503311445384e+02°)
1.63681652142697e+02	(5.44374505066643e+00dB,1.73499489862140e+02°)
1.63775902000439e+02	(5.44367900122112e+00dB,1.73495666201354e+02°)
1.63870206128379e+02	(5.44361287666202e+00dB,1.73491840461891e+02°)
1.63964564557767e+02	(5.44354667690495e+00dB,1.73488012642613e+02°)
1.64058977319870e+02	(5.44348040186560e+00dB,1.73484182742382e+02°)
1.64153444445973e+02	(5.44341405145961e+00dB,1.73480350760059e+02°)
1.64247965967380e+02	(5.44334762560248e+00dB,1.73476516694507e+02°)
1.64342541915412e+02	(5.44328112420967e+00dB,1.73472680544586e+02°)
1.64437172321409e+02	(5.44321454719651e+00dB,1.73468842309155e+02°)
1.64531857216728e+02	(5.44314789447825e+00dB,1.73465001987076e+02°)
1.64626596632745e+02	(5.44308116597005e+00dB,1.73461159577207e+02°)
1.64721390600854e+02	(5.44301436158696e+00dB,1.73457315078408e+02°)
1.64816239152466e+02	(5.44294748124397e+00dB,1.73453468489536e+02°)
1.64911142319011e+02	(5.44288052485594e+00dB,1.73449619809449e+02°)
1.65006100131938e+02	(5.44281349233768e+00dB,1.73445769037006e+02°)
1.65101112622712e+02	(5.44274638360386e+00dB,1.73441916171063e+02°)
1.65196179822817e+02	(5.44267919856910e+00dB,1.73438061210477e+02°)
1.65291301763755e+02	(5.44261193714789e+00dB,1.73434204154104e+02°)
1.65386478477048e+02	(5.44254459925466e+00dB,1.73430345000799e+02°)
1.65481709994233e+02	(5.44247718480372e+00dB,1.73426483749417e+02°)
